"HGNC.symbol","MGI.symbol"
"CCPG1","Ccpg1"
"NKX2-4","Nkx2-4"
"MRGPRE","Mrgpre"
"NKTR","Nktr"
"FAM181B","Fam181b"
"CDC73","Cdc73"
"C15orf65","Ccpg1os"
"SACM1L","Sacm1l"
"IFI16","Ifi206"
"IFI16","Ifi209"
"IFI16","Ifi207"
"IFI16","Ifi204"
"IFI16","Ifi203"
"IFI16","Ifi202b"
"RCN1","Rcn1"
"CABP7","Cabp7"
"ALYREF","Alyref2"
"WDR72","Wdr72"
"PHB","Phb"
"OR5M1","Olfr1022"
"OR5M1","Olfr1023"
"NT5C","Nt5c"
"HOXA11","Hoxa11"
"ABHD5","Abhd5"
"DPYSL5","Dpysl5"
"RNH1","Rnh1"
"YBX2","Ybx2"
"HECTD4","Hectd4"
"ATP2A3","Atp2a3"
"LIMD1","Limd1"
"SNF8","Snf8"
"MYO1E","Myo1e"
"SPRED1","Spred1"
"CCNB2","Ccnb2"
"C5","Hc"
"H2AZ2","H2az2"
"GOLGA8O","Golga2"
"SLTM","Sltm"
"SPATA25","Spata25"
"RIMS1","Rims1"
"OR1D2","Olfr412"
"OR2T5","Olfr331"
"OR2T5","Olfr330"
"OR2T5","Olfr329"
"OR2T5","Olfr328"
"C2orf81","1700003E16Rik"
"ATP5PD","Atp5h"
"RNGTT","Rngtt"
"PRAMEF8","Pramel33"
"PRAMEF8","Pramel34"
"PRAMEF8","Pramel35"
"PRAMEF8","Pramel36"
"PRAMEF8","Pramel37"
"PRAMEF8","Gm6351"
"PRAMEF8","Pramel38"
"PRAMEF8","Pramel39"
"PRAMEF8","Pramel40"
"PRAMEF8","AA792892"
"PRAMEF8","Pramel41"
"PRAMEF8","Pramel42"
"PRAMEF8","Pramel43"
"PRAMEF8","Pramel44"
"PRAMEF8","Gm6205"
"PRAMEF8","Gm3183"
"PRAMEF8","Gm6367"
"PRAMEF8","Pramel45"
"PRAMEF8","Gm16513"
"PRAMEF8","Pramel46"
"PRAMEF8","Pramel47"
"PRAMEF8","Pramel48"
"PRAMEF8","Gm3286"
"PRAMEF8","Pramel49"
"PRAMEF8","Pramel50"
"PRAMEF8","Gm7982"
"PRAMEF8","E330014E10Rik"
"PRAMEF8","Pramel7"
"PRAMEF8","Pramel6"
"F13B","F13b"
"RNU6-253P","Gm26049"
"DOK5","Dok5"
"SMIM36","Gm45716"
"NIPSNAP3A","Nipsnap3a"
"NIPSNAP3A","Nipsnap3b"
"SERPINB5","Serpinb5"
"TESC","Tesc"
"ZNF329","Zfp329"
"ZNF692","Zfp692"
"TPH1","Tph1"
"SLC13A3","Slc13a3"
"BLVRA","Blvra"
"MMP8","Mmp8"
"OR5M11","Olfr1028"
"OR5M11","Olfr1029"
"METTL2A","Mettl2"
"RASSF2","Rassf2"
"UMOD","Umod"
"RIF1","Rif1"
"NANS","Nans"
"SNORD12C","Gm25878"
"SIRPB1","Sirpa"
"SNAI1","Snai1"
"PLEKHN1","Plekhn1"
"HS3ST4","Hs3st4"
"ZNF526","Zfp526"
"RAB37","Rab37"
"SCIMP","Scimp"
"PSMD14","Psmd14"
"TRAF5","Traf5"
"SNORA5A","Gm24313"
"GSK3A","Gsk3a"
"FKTN","Fktn"
"CACNG1","Cacng1"
"RNU6-1126P","Gm22302"
"ARAP2","Arap2"
"C20orf27","1700037H04Rik"
"HOXA9","Hoxa9"
"GET4","Get4"
"AUTS2","Auts2"
"LSR","Lsr"
"KIF5C","Kif5c"
"SDK1","Sdk1"
"AIF1L","Aif1l"
"TMEM86A","Tmem86a"
"PIGM","Pigm"
"USP50","Usp50"
"OR6N1","Olfr429"
"TUBB4B","Tubb4b"
"ASCC2","Ascc2"
"LRRC26","Lrrc26"
"KIF1C","Kif1c"
"KLHDC9","Klhdc9"
"MTFP1","Mtfp1"
"PAK6","Pak6"
"NSMAF","Nsmaf"
"CCDC185","Ccdc185"
"NELFB","Nelfb"
"OR5M9","Olfr1034"
"OR5M9","Olfr1036"
"PCIF1","Pcif1"
"PREB","Preb"
"KCNJ16","Kcnj16"
"SESTD1","Sestd1"
"ATG9A","Atg9a"
"ACTC1","Actc1"
"MYZAP","Myzap"
"YWHAG","Ywhag"
"CAD","Cad"
"USP39","Usp39"
"XPA","Xpa"
"PPP1R14D","Ppp1r14d"
"PSMD5","Psmd5"
"DPH6","Dph6"
"PNPLA7","Pnpla7"
"SNX8","Snx8"
"LINGO2","Lingo2"
"DCUN1D5","Dcun1d5"
"IRGM","Igtp"
"IRGM","Irgm2"
"HTATIP2","Htatip2"
"KMT5A","Kmt5a"
"AQP7","Aqp7"
"RRBP1","Rrbp1"
"CAT","Cat"
"DLX3","Dlx3"
"GABARAP","Gabarap"
"SCN4A","Scn4a"
"NFIC","Nfic"
"NWD2","Nwd2"
"DNAJC30","Dnajc30"
"FAM227B","Fam227b"
"SPTLC3","Sptlc3"
"ACAD10","Acad12"
"ACAD10","Acad10"
"SLC46A2","Slc46a2"
"EMID1","Emid1"
"RFC1","Rfc1"
"GALNT13","Galnt13"
"UMAD1","Umad1"
"UMAD1","Gm45062"
"RNU6-769P","Gm22733"
"POLR1E","Polr1e"
"EVX1","Evx1"
"SLC35A1","Slc35a1"
"SNORA52","Snora52"
"SMU1","Smu1"
"PRAMEF4","Pramel33"
"PRAMEF4","Pramel34"
"PRAMEF4","Pramel35"
"PRAMEF4","Pramel36"
"PRAMEF4","Pramel37"
"PRAMEF4","Gm6351"
"PRAMEF4","Pramel38"
"PRAMEF4","Pramel39"
"PRAMEF4","Pramel40"
"PRAMEF4","AA792892"
"PRAMEF4","Pramel41"
"PRAMEF4","Pramel42"
"PRAMEF4","Pramel43"
"PRAMEF4","Pramel44"
"PRAMEF4","Gm6205"
"PRAMEF4","Gm3183"
"PRAMEF4","Gm6367"
"PRAMEF4","Pramel45"
"PRAMEF4","Gm16513"
"PRAMEF4","Pramel46"
"PRAMEF4","Pramel47"
"PRAMEF4","Pramel48"
"PRAMEF4","Gm3286"
"PRAMEF4","Pramel49"
"PRAMEF4","Pramel50"
"PRAMEF4","Gm7982"
"PRAMEF4","E330014E10Rik"
"PRAMEF4","Pramel7"
"PRAMEF4","Pramel6"
"SIRT6","Sirt6"
"SPAG8","Spag8"
"NKAIN3","Nkain3"
"KRTAP2-3","Gm45618"
"KRTAP2-3","Krtap5-2"
"KRTAP2-3","Gm40460"
"KRTAP2-3","Gm4559"
"VMP1","Vmp1"
"MRGPRG","Mrgprg"
"ODF3","Odf3"
"ACAP1","Acap1"
"C17orf100","4930563E22Rik"
"CACNA1S","Cacna1s"
"CXCR2","Cxcr2"
"WDPCP","Wdpcp"
"COG1","Cog1"
"OR10C1","Olfr95"
"MMP16","Mmp16"
"DPP4","Dpp4"
"SAA2-SAA4","Saa4"
"KCNG1","Kcng1"
"C11orf94","1700029I15Rik"
"SMG6","Smg6"
"HOXA1","Hoxa1"
"SNRPB2","Snrpb2"
"C9orf72","C9orf72"
"HIC1","Hic1"
"RNU6-973P","Gm22302"
"BROX","Brox"
"ENG","Eng"
"P2RX5-TAX1BP3","P2rx5"
"OST4","Ost4"
"SLC36A2","Slc36a2"
"OR6K2","Olfr420"
"NUSAP1","Nusap1"
"SLC25A38","Slc25a38"
"PITPNM3","Pitpnm3"
"OPRK1","Oprk1"
"MMADHC","Mmadhc"
"OR4F6","Olfr1310"
"CREB3L1","Creb3l1"
"POU3F3","Pou3f3"
"NELFCD","Nelfcd"
"INAFM2","Inafm2"
"PEDS1","Gm20431"
"PEDS1","Tmem189"
"OVCA2","Ovca2"
"RNU1-112P","Gm24036"
"GTF2IRD2B","Gtf2ird2"
"BAHD1","Bahd1"
"ABCB6","Abcb6"
"AP1S1","Ap1s1"
"PCED1A","Pced1a"
"CCKAR","Cckar"
"ZP2","Zp2"
"TBPL2","Tbpl2"
"MUC3A","Muc3a"
"TRIM28","Trim28"
"DOHH","Dohh"
"APMAP","Apmap"
"DAPL1","Dapl1"
"ASGR1","Asgr1"
"KCNJ9","Kcnj9"
"CEP112","Cep112"
"SLC11A1","Slc11a1"
"NINL","Ninl"
"TSSC4","Tssc4"
"ARHGAP40","Arhgap40"
"GATM","Gatm"
"RNU6-131P","Gm26049"
"KRTAP4-5","Gm45618"
"KRTAP4-5","Krtap5-2"
"KRTAP4-5","Gm40460"
"KRTAP4-5","Gm4559"
"ERP29","Erp29"
"CHD6","Chd6"
"PRAMEF19","Pramel33"
"PRAMEF19","Pramel34"
"PRAMEF19","Pramel35"
"PRAMEF19","Pramel36"
"PRAMEF19","Pramel37"
"PRAMEF19","Gm6351"
"PRAMEF19","Pramel38"
"PRAMEF19","Pramel39"
"PRAMEF19","Pramel40"
"PRAMEF19","AA792892"
"PRAMEF19","Pramel41"
"PRAMEF19","Pramel42"
"PRAMEF19","Pramel43"
"PRAMEF19","Pramel44"
"PRAMEF19","Gm6205"
"PRAMEF19","Gm3183"
"PRAMEF19","Gm6367"
"PRAMEF19","Pramel45"
"PRAMEF19","Gm16513"
"PRAMEF19","Pramel46"
"PRAMEF19","Pramel47"
"PRAMEF19","Pramel48"
"PRAMEF19","Gm3286"
"PRAMEF19","Pramel49"
"PRAMEF19","Pramel50"
"PRAMEF19","Gm7982"
"PRAMEF19","E330014E10Rik"
"PRAMEF19","Pramel7"
"PRAMEF19","Pramel6"
"PRR33","Prr33"
"SNORA55","Gm22889"
"MARCHF7","Marchf7"
"PLB1","Plb1"
"SYNRG","Synrg"
"RNU6-1271P","Gm25163"
"CHID1","Chid1"
"OR52A5","Olfr69"
"OR52A5","Olfr68"
"RNU6-335P","Gm24582"
"PRG2","Prg2"
"VAMP5","Vamp5"
"HOXA10","Hoxa10"
"CST3","Cst3"
"CST3","Cst10"
"GUCY1A2","Gucy1a2"
"ASPRV1","Asprv1"
"EFCAB3","Efcab3"
"PIK3C2G","Pik3c2g"
"RAP1GAP2","Rap1gap2"
"GIPC3","Gipc3"
"MIR106B","Mir106b"
"GALNT12","Galnt12"
"ACVR2B","Acvr2b"
"PCOLCE","Pcolce"
"RFX7","Rfx7"
"LPCAT4","Lpcat4"
"OSBPL6","Osbpl6"
"OBP2B","Obp2a"
"OBP2B","Obp2b"
"CALCR","Calcr"
"CREG2","Creg2"
"AURKA","Aurka"
"PRNP","Prnp"
"INTS2","Ints2"
"RPP25L","Rpp25l"
"SLC30A3","Slc30a3"
"NHEJ1","Nhej1"
"CHST8","Chst8"
"SLC2A9","Slc2a9"
"GCNT7","Gcnt7"
"C4orf19","0610040J01Rik"
"FAM102A","Fam102a"
"UPK3BL1","Upk3bl"
"ORC4","Orc4"
"ERMN","Ermn"
"DOCK1","Dock1"
"EPPIN-WFDC6","Eppin"
"KIF14","Kif14"
"SERTAD2","Sertad2"
"PAX6","Pax6"
"DNAH3","Dnah3"
"PWWP2B","Pwwp2b"
"GPATCH1","Gpatch1"
"RAD21L1","Rad21l"
"BAZ1B","Baz1b"
"CCL3","Ccl3"
"MOB1A","Mob1a"
"ZSCAN22","Zscan22"
"RFX8","Rfx8"
"RALGPS1","Ralgps1"
"EIF2AK4","Eif2ak4"
"KRTAP5-6","Gm39115"
"KRTAP5-6","Gm45337"
"KRTAP5-6","Gm7579"
"SLC2A10","Slc2a10"
"RAE1","Rae1"
"C10orf90","D7Ertd443e"
"LAMP5","Lamp5"
"CLP1","Clp1"
"COL26A1","Col26a1"
"OTOP1","Otop1"
"OR13F1","Olfr275"
"NPEPPS","Npepps"
"GPS2","Gps2"
"SNORA9","Snora9"
"GCHFR","Gchfr"
"ZSWIM9","Zswim9"
"COPS4","Cops4"
"CARD9","Card9"
"VIL1","Vil1"
"SNX21","Snx21"
"OR5D16","Olfr1155"
"C15orf62","Gm14137"
"CDH17","Cdh17"
"GREM1","Grem1"
"ECRG4","Ecrg4"
"DUSP2","Dusp2"
"FIGNL1","Fignl1"
"SGSM2","Sgsm2"
"SNORD36A","Gm24134"
"LIAS","Lias"
"SDSL","Sdsl"
"SLC25A11","Slc25a11"
"ART1","Art1"
"CA8","Car8"
"KRTAP9-8","Gm45618"
"KRTAP9-8","Krtap5-2"
"KRTAP9-8","Gm40460"
"KRTAP9-8","Gm4559"
"LRRC46","Lrrc46"
"MYRIP","Myrip"
"CSH1","Gh"
"HMCN2","Hmcn2"
"MIR132","Mir132"
"TBXT","T"
"TIA1","Tia1"
"CAMKK1","Camkk1"
"OR4F4","Olfr1289"
"OR4F4","Olfr1291-ps1"
"OR4F4","Olfr1293-ps"
"DPY19L4","Dpy19l4"
"DBX1","Dbx1"
"MCM8","Mcm8"
"RNU6-1215P","Gm25521"
"TTYH2","Ttyh2"
"TP53RK","Trp53rka"
"TP53RK","Trp53rkb"
"CCDC82","Ccdc82"
"CYP3A43","Cyp3a13"
"SMG8","Smg8"
"ZBTB34","Zbtb34"
"CTSZ","Ctsz"
"CEBPB","Cebpb"
"C9orf131","1700022I11Rik"
"RNU6-269P","Gm25924"
"RNU6-269P","Gm26253"
"CDK2AP1","Cdk2ap1"
"BAZ2B","Baz2b"
"SAP25","Sap25"
"SLC35C2","Slc35c2"
"OTOG","Otog"
"CFAP65","Cfap65"
"CUZD1","Cuzd1"
"IMMP1L","Immp1l"
"PATZ1","Patz1"
"RNU6-456P","Gm23614"
"EDF1","Edf1"
"OR9G1","Olfr1016"
"NUP35","Nup35"
"ZNF511","Zfp511"
"IGSF6","Igsf6"
"EPPIN","Eppin"
"CCDC73","Ccdc73"
"LMX1B","Lmx1b"
"PRDM11","Prdm11"
"GGT6","Ggt6"
"LGR4","Lgr4"
"PEG10","Peg10"
"TLE6","Tle6"
"C5orf52","4921536K21Rik"
"FOSL2","Fosl2"
"DCTN3","Dctn3"
"CADM3","Cadm3"
"ZNF512","Zfp512"
"THBS1","Thbs1"
"ACAA1","Acaa1b"
"ACAA1","Acaa1a"
"SF3A1","Sf3a1"
"CBX1","Cbx1"
"SLAMF8","Slamf8"
"ANO9","Ano9"
"DCTN5","Dctn5"
"FKBP6","Fkbp6"
"CEP152","Cep152"
"BEND4","Bend4"
"SP2","Sp2"
"ZHX3","Zhx3"
"PRAMEF13","Pramel33"
"PRAMEF13","Pramel34"
"PRAMEF13","Pramel35"
"PRAMEF13","Pramel36"
"PRAMEF13","Pramel37"
"PRAMEF13","Gm6351"
"PRAMEF13","Pramel38"
"PRAMEF13","Pramel39"
"PRAMEF13","Pramel40"
"PRAMEF13","AA792892"
"PRAMEF13","Pramel41"
"PRAMEF13","Pramel42"
"PRAMEF13","Pramel43"
"PRAMEF13","Pramel44"
"PRAMEF13","Gm6205"
"PRAMEF13","Gm3183"
"PRAMEF13","Gm6367"
"PRAMEF13","Pramel45"
"PRAMEF13","Gm16513"
"PRAMEF13","Pramel46"
"PRAMEF13","Pramel47"
"PRAMEF13","Pramel48"
"PRAMEF13","Gm3286"
"PRAMEF13","Pramel49"
"PRAMEF13","Pramel50"
"PRAMEF13","Gm7982"
"PRAMEF13","E330014E10Rik"
"PRAMEF13","Pramel7"
"PRAMEF13","Pramel6"
"GOLGA8H","Golga2"
"CCNE1","Ccne1"
"TNK1","Tnk1"
"KRTAP4-11","Gm45618"
"KRTAP4-11","Krtap5-2"
"KRTAP4-11","Gm40460"
"KRTAP4-11","Gm4559"
"ADAM8","Adam8"
"DERL2","Derl2"
"LIMK1","Limk1"
"TLN1","Tln1"
"CYP3A7-CYP3A51P","Cyp3a13"
"STIM2","Stim2"
"TMEM156","Tmem156"
"OXT","Oxt"
"XCR1","Xcr1"
"TANK","Tank"
"SERPINB12","Serpinb12"
"F11R","F11r"
"COPA","Copa"
"SLC1A4","Slc1a4"
"IGSF8","Igsf8"
"UNC13C","Unc13c"
"RNU6-572P","Gm23093"
"SCGB1C2","Scgb1c1"
"BMP3","Bmp3"
"INSM1","Insm1"
"GDF6","Gdf6"
"SMOX","Smox"
"GPR25","Gpr25"
"FAM205C","Fam205c"
"APPBP2","Appbp2"
"KATNBL1","Katnbl1"
"DDX56","Ddx56"
"KCNJ10","Kcnj10"
"ANKRD27","Ankrd27"
"ACKR1","Ackr1"
"NAT9","Nat9"
"MRGPRX2","Mrgpra6"
"MRGPRX2","Mrgpra9"
"MRGPRX2","Mrgpra1"
"MRGPRX2","Mrgpra2a"
"MRGPRX2","Mrgpra2b"
"MRGPRX2","Mrgpra3"
"MRGPRX2","Mrgpra4"
"MRGPRX2","Mrgprx1"
"MRGPRX2","Mrgprb5"
"MRGPRX2","Mrgprb4"
"MRGPRX2","Mrgprb8"
"MRGPRX2","Mrgprb1"
"MRGPRX2","Mrgprx2"
"MRGPRX2","Mrgprb2"
"MRGPRX2","Mrgprb3"
"TYMS","Tyms"
"FFAR3","Ffar3"
"MAD1L1","Mad1l1"
"OR4F15","Olfr1309"
"MTLN","Mtln"
"TTC16","Ttc16"
"ACVR1","Acvr1"
"ITGA9","Itga9"
"RELT","Relt"
"SSC4D","Ssc4d"
"CHCHD2","Chchd2"
"CYP7A1","Cyp7a1"
"LHX1","Lhx1"
"MBD5","Mbd5"
"PIDD1","Pidd1"
"PSMC5","Psmc5"
"SLC32A1","Slc32a1"
"STARD7","Stard7"
"PRAMEF2","Pramel33"
"PRAMEF2","Pramel34"
"PRAMEF2","Pramel35"
"PRAMEF2","Pramel36"
"PRAMEF2","Pramel37"
"PRAMEF2","Gm6351"
"PRAMEF2","Pramel38"
"PRAMEF2","Pramel39"
"PRAMEF2","Pramel40"
"PRAMEF2","AA792892"
"PRAMEF2","Pramel41"
"PRAMEF2","Pramel42"
"PRAMEF2","Pramel43"
"PRAMEF2","Pramel44"
"PRAMEF2","Gm6205"
"PRAMEF2","Gm3183"
"PRAMEF2","Gm6367"
"PRAMEF2","Pramel45"
"PRAMEF2","Gm16513"
"PRAMEF2","Pramel46"
"PRAMEF2","Pramel47"
"PRAMEF2","Pramel48"
"PRAMEF2","Gm3286"
"PRAMEF2","Pramel49"
"PRAMEF2","Pramel50"
"PRAMEF2","Gm7982"
"PRAMEF2","E330014E10Rik"
"PRAMEF2","Pramel7"
"PRAMEF2","Pramel6"
"SLC24A3","Slc24a3"
"ZNF652","Zfp652"
"SNRNP35","Snrnp35"
"ANTXR2","Antxr2"
"SRSF6","Srsf6"
"ABCC3","Abcc3"
"SIGMAR1","Sigmar1"
"TUBB1","Tubb1"
"CLDN7","Cldn7"
"VPS4B","Vps4b"
"GLT8D2","Glt8d2"
"INAVA","Inava"
"POM121C","Pom121"
"RECK","Reck"
"KCNT1","Kcnt1"
"MRPS9","Mrps9"
"HHATL","Hhatl"
"UFSP1","Ufsp1"
"FAM20C","Fam20c"
"GPD2","Gpd2"
"HHIPL2","Hhipl2"
"UQCRC2","Uqcrc2"
"NDUFAF1","Ndufaf1"
"GOLGA6B","Golga2"
"PRKAR1B","Prkar1b"
"OR5D14","Olfr1162"
"OR5D14","Olfr1163"
"FAM168A","Fam168a"
"CST11","Cst11"
"IRF7","Irf7"
"NXPH2","Nxph2"
"DNPEP","Dnpep"
"ABTB2","Abtb2"
"INHA","Inha"
"RNU6-545P","Gm22019"
"CLTA","Clta"
"CUX2","Cux2"
"MRPL53","Mrpl53"
"RNU6-550P","Gm25623"
"IFITM5","Ifitm5"
"DEDD","Dedd"
"HSF5","Hsf5"
"MARCHF4","Marchf4"
"ARPC5L","Arpc5l"
"TRIP6","Trip6"
"SNORA71A","Gm26003"
"HNMT","Hnmt"
"TEX14","Tex14"
"MYBL2","Mybl2"
"CFHR2","Cfhr1"
"COMMD1","Commd1b"
"COMMD1","Commd1"
"WASHC4","Washc4"
"CYP8B1","Cyp8b1"
"TBC1D19","Tbc1d19"
"VSIG8","Vsig8"
"DSTN","Dstn"
"LIMCH1","Limch1"
"EPOP","Epop"
"KNDC1","Kndc1"
"IFNK","Ifnk"
"SNORA16B","Gm24896"
"ARHGEF39","Arhgef39"
"ANXA4","Anxa4"
"NSMF","Nsmf"
"GPER1","Gper1"
"SLC34A3","Slc34a3"
"PMEPA1","Pmepa1"
"RNU1-98P","Gm25489"
"ANKRD63","Ankrd63"
"CCL15","Ccl9"
"CCL15","Ccl6"
"TSPOAP1","Tspoap1"
"FCER1A","Fcer1a"
"SLC12A1","Slc12a1"
"ESF1","Esf1"
"KRTDAP","Krtdap"
"CFHR1","Cfhr1"
"ZMYND15","Zmynd15"
"APBB2","Apbb2"
"PIGT","Pigt"
"LDHC","Ldhc"
"MVB12B","Mvb12b"
"BUD23","Bud23"
"FBXO21","Fbxo21"
"GJD2","Gjd2"
"SWI5","Swi5"
"GRIFIN","Grifin"
"RNU6-1235P","Gm24461"
"TMEM150A","Tmem150a"
"CNRIP1","Cnrip1"
"MAPRE3","Mapre3"
"FASTKD5","Fastkd5"
"ELMO2","Elmo2"
"ITGAE","Itgae"
"LCMT1","Lcmt1"
"ASL","Asl"
"NAPB","Napb"
"TGFBR1","Tgfbr1"
"TMX4","Tmx4"
"SEC23B","Sec23b"
"RGS9","Rgs9"
"INIP","Inip"
"TMEM89","Tmem89"
"AQP3","Aqp3"
"COIL","Coil"
"IGF2","Igf2"
"KRTAP4-8","Gm45618"
"KRTAP4-8","Krtap5-2"
"KRTAP4-8","Gm40460"
"KRTAP4-8","Gm4559"
"ACE","Ace"
"KCNJ11","Kcnj11"
"CNOT8","Cnot8"
"ERN2","Ern2"
"MIR152","Mir152"
"CCN5","Ccn5"
"RHBDD3","Rhbdd3"
"NIPA1","Nipa1"
"CYB561","Cyb561"
"MEGF8","Megf8"
"HOXB13","Hoxb13"
"ACTR5","Actr5"
"DNAAF4","Dnaaf4"
"DNAAF4","Gm44503"
"ITLN1","Itln1"
"KNSTRN","Knstrn"
"LYZL4","Lyzl4"
"BMP5","Bmp5"
"MRPL48","Mrpl48"
"KCNB1","Kcnb1"
"OR51G1","Olfr578"
"SHC4","Shc4"
"PGGHG","Pgghg"
"RPL38","Rpl38"
"CBLN4","Cbln4"
"EIF2S2","Eif2s2"
"ALDH1L2","Aldh1l2"
"SNORD121B","Gm22888"
"KCNA4","Kcna4"
"GTDC1","Gtdc1"
"WDR48","Wdr48"
"CD244","Cd244a"
"TNFRSF10B","Tnfrsf26"
"TNFRSF10B","Tnfrsf22"
"TNFRSF10B","Tnfrsf23"
"CDR2L","Cdr2l"
"POLR2J3","Upk3bl"
"RIC8A","Ric8a"
"KRTAP9-9","Gm45618"
"KRTAP9-9","Krtap5-2"
"KRTAP9-9","Gm40460"
"KRTAP9-9","Gm4559"
"FOXE1","Foxe1"
"HPN","Hpn"
"TTN","Ttn"
"SCN11A","Scn11a"
"NCKAP1","Nckap1"
"TMEM250","Tmem250-ps"
"ANKRD60","Ankrd60"
"EBF4","Ebf4"
"HAO1","Hao1"
"CCDC47","Ccdc47"
"SEMG2","Svs2"
"SEMG2","Svs3b"
"SEMG2","Svs3a"
"ARL6IP6","Arl6ip6"
"STAU1","Stau1"
"PTPRE","Ptpre"
"CCK","Cck"
"NSUN7","Nsun7"
"EPO","Epo"
"NDUFAB1","Ndufab1"
"TLR5","Tlr5"
"TMEFF1","Tmeff1"
"OR52I1","Olfr556"
"ATP1A4","Atp1a4"
"WDSUB1","Wdsub1"
"ZKSCAN1","Zkscan1"
"RUFY4","Rufy4"
"MIR497","Mir497"
"OR10X1","Olfr417"
"OR10X1","Olfr248"
"RNU6-898P","Gm25609"
"CASP9","Casp9"
"OR6N2","Olfr430"
"PAK5","Pak5"
"TRIM44","Trim44"
"STK32C","Stk32c"
"TMEM210","Tmem210"
"RASSF7","Rassf7"
"SKA2","Ska2"
"HS3ST2","Hs3st2"
"SNORA15","Snora15"
"NR5A1","Nr5a1"
"PSMD13","Psmd13"
"MIR199B","Mir199b"
"RITA1","Rita1"
"CCR8","Ccr8"
"LYPD8","Lypd8"
"NACAD","Nacad"
"MSI2","Msi2"
"ETAA1","Etaa1"
"KRTAP4-1","Gm45618"
"KRTAP4-1","Krtap5-2"
"KRTAP4-1","Gm40460"
"KRTAP4-1","Gm4559"
"ALDH1B1","Aldh1b1"
"TMCO5A","Tmco5"
"MPV17","Mpv17"
"COX11","Cox11"
"RD3","Rd3"
"ATP6V1H","Atp6v1h"
"CHST15","Chst15"
"KRTAP5-5","Gm29735"
"KRTAP5-5","Gm4553"
"KRTAP5-5","Krtap5-5"
"KRTAP5-5","Krtap5-1"
"KRTAP5-5","Krtap5-4"
"FOXL3","Foxl3"
"STX16-NPEPL1","Stx16"
"OVOL2","Ovol2"
"ELP5","Elp5"
"SLAMF7","Slamf7"
"FANCF","Fancf"
"SFSWAP","Sfswap"
"RNU6-1079P","Gm25881"
"PGAP2","Pgap2"
"HPSE","Hpse"
"PMIS2","Pmis2"
"MMP12","Mmp12"
"PTPN1","Ptpn1"
"ZFAND2A","Zfand2a"
"PAFAH1B3","Pafah1b3"
"HOXA2","Hoxa2"
"TRMT6","Trmt6"
"HMX3","Hmx3"
"TPCN1","Tpcn1"
"LRRN4","Lrrn4"
"POLG2","Polg2"
"MOSMO","Mosmo"
"ABL1","Abl1"
"OTOR","Otor"
"ATP8B4","Atp8b4"
"SAPCD2","Sapcd2"
"LRTOMT","Lrrc51"
"FAM117A","Fam117a"
"APTX","Aptx"
"LARGE2","Large2"
"HADHA","Hadha"
"BCS1L","Bcs1l"
"LYPD6B","Lypd6b"
"WFDC10A","Wfdc10"
"SECISBP2L","Secisbp2l"
"USF2","Usf2"
"XYLT2","Xylt2"
"MYO5C","Myo5c"
"MIR25","Mir25"
"DPYSL4","Dpysl4"
"TGM6","Tgm6"
"KATNIP","Katnip"
"MRPL54","Mrpl54"
"EIF4ENIF1","Eif4enif1"
"TBX2","Tbx2"
"RPUSD2","Rpusd2"
"SPPL2A","Sppl2a"
"TTPAL","Ttpal"
"RND3","Rnd3"
"EEF2K","Eef2k"
"TAF6","Taf6"
"GNG11","Gng11"
"XRN2","Xrn2"
"NFE2L1","Nfe2l1"
"STK35","Stk35"
"PSD4","Psd4"
"MRPS26","Mrps26"
"DUSP23","Dusp23"
"IL18R1","Il18r1"
"MIR142","Mir142"
"CRB1","Crb1"
"PGAM2","Pgam2"
"CDCP1","Cdcp1"
"TSTD2","Tstd2"
"SNORD121A","Gm24837"
"SNORD121A","Gm23090"
"FPGS","Fpgs"
"SLC22A13","Slc22a13"
"SLC22A13","Slc22a13b"
"DRC1","Drc1"
"CLDN15","Cldn15"
"CTBP2","Ctbp2"
"MIR147B","Mir147"
"C8orf37","2610301B20Rik"
"TBL2","Tbl2"
"PHF21A","Phf21a"
"FRMPD1","Frmpd1"
"ARSG","Arsg"
"CHMP2A","Chmp2a"
"IGFBP5","Igfbp5"
"CHST14","Chst14"
"INPP5J","Inpp5j"
"SIRPG","Sirpa"
"ACSM2A","Acsm2"
"GOLGA8A","Golga2"
"ARHGAP15","Arhgap15"
"WNT10A","Wnt10a"
"PRKRA","Prkra"
"DUSP14","Dusp14"
"OR5AK2","Olfr993"
"OR5AK2","Olfr994"
"OR5AK2","Olfr995"
"OR10AG1","Olfr1116"
"OR10AG1","Olfr1117-ps1"
"OR10AG1","Olfr1118"
"OR10AG1","Olfr1122"
"OR10AG1","Olfr1123"
"DCTN1","Dctn1"
"DIPK1B","Dipk1b"
"UCK1","Uck1"
"ABRAXAS2","Abraxas2"
"CHAD","Chad"
"PLCD1","Plcd1"
"TRAK1","Trak1"
"GTF2H1","Gtf2h1"
"VWA3A","Vwa3a"
"EARS2","Ears2"
"CACTIN","Cactin"
"TLK2","Tlk2"
"CCDC180","Ccdc180"
"FAM47E-STBD1","Fam47e"
"MED11","Med11"
"MOGS","Mogs"
"NOP56","Nop56"
"ERP44","Erp44"
"CCNE2","Ccne2"
"BMP7","Bmp7"
"APBA3","Apba3"
"PRPF40A","Prpf40a"
"TNS3","Tns3"
"CHRNA9","Chrna9"
"CTSD","Gm49369"
"CTSD","Ctsd"
"USP21","Usp21"
